0.017453,0.10176
0.034907,0.14956
0.05236,0.072522
0.069813,0.089925
0.087266,0.12018
0.10472,0.056553
0.12217,0.12567
0.13963,0.092849
0.15708,0.13254
0.17453,0.089233
0.19199,0.083418
0.20944,0.15106
0.22689,0.12438
0.24435,0.09398
0.2618,0.062647
0.27925,0.12728
0.29671,0.11794
0.31416,0.061583
0.33161,0.066839
0.34907,0.15433
0.36652,0.10601
0.38397,0.058782
0.40143,0.062641
0.41888,0.072151
0.43633,0.14888
0.45379,0.10652
0.47124,0.11695
0.48869,0.11114
0.50615,0.069005
0.5236,0.15374
0.54105,0.093287
0.55851,0.092388
0.57596,0.12633
0.59341,0.11556
0.61087,0.10593
0.62832,0.13621
0.64577,0.16607
0.66323,0.1354
0.68068,0.10279
0.69813,0.096479
0.71558,0.12169
0.73304,0.081785
0.75049,0.16921
0.76794,0.14418
0.7854,0.10505
0.80285,0.13896
0.8203,0.093994
0.83776,0.17775
0.85521,0.1377
0.87266,0.15068
0.89012,0.15506
0.90757,0.16911
0.92502,0.14063
0.94248,0.11388
0.95993,0.15501
0.97738,0.11688
0.99484,0.18982
1.0123,0.12255
1.0297,0.2186
1.0472,0.20096
1.0647,0.22458
1.0821,0.18589
1.0996,0.16271
1.117,0.16916
1.1345,0.22429
1.1519,0.25294
1.1694,0.19394
1.1868,0.23944
1.2043,0.18035
1.2217,0.2356
1.2392,0.2252
1.2566,0.26223
1.2741,0.22192
1.2915,0.21257
1.309,0.25634
1.3265,0.28365
1.3439,0.24102
1.3614,0.28247
1.3788,0.31213
1.3963,0.33978
1.4137,0.2979
1.4312,0.31842
1.4486,0.37858
1.4661,0.3721
1.4835,0.3384
1.501,0.40383
1.5184,0.37022
1.5359,0.38315
1.5533,0.37062
1.5708,0.42324
1.5882,0.44551
1.6057,0.44868
1.6232,0.46442
1.6406,0.47718
1.6581,0.56541
1.6755,0.57636
1.693,0.54879
1.7104,0.57671
1.7279,0.60541
1.7453,0.6183
1.7628,0.61699
1.7802,0.71091
1.7977,0.65114
1.8151,0.74148
1.8326,0.67999
1.85,0.73265
1.8675,0.7974
1.885,0.80974
1.9024,0.78485
1.9199,0.88708
1.9373,0.86914
1.9548,0.86312
1.9722,0.91965
1.9897,0.97721
2.0071,0.99879
2.0246,0.98069
2.042,1.0003
2.0595,1.0106
2.0769,1.0082
2.0944,1.1021
2.1118,1.0627
2.1293,1.1085
2.1468,1.1356
2.1642,1.208
2.1817,1.1435
2.1991,1.2492
2.2166,1.2155
2.234,1.2339
2.2515,1.2799
2.2689,1.326
2.2864,1.2944
2.3038,1.317
2.3213,1.4147
2.3387,1.3967
2.3562,1.388
2.3736,1.4751
2.3911,1.4876
2.4086,1.4359
2.426,1.436
2.4435,1.5265
2.4609,1.5607
2.4784,1.5031
2.4958,1.5129
2.5133,1.5866
2.5307,1.6042
2.5482,1.6119
2.5656,1.5767
2.5831,1.6613
2.6005,1.7025
2.618,1.7102
2.6354,1.6479
2.6529,1.6863
2.6704,1.6886
2.6878,1.7339
2.7053,1.7519
2.7227,1.7327
2.7402,1.7947
2.7576,1.8058
2.7751,1.8152
2.7925,1.7821
2.81,1.7621
2.8274,1.8376
2.8449,1.8752
2.8623,1.7998
2.8798,1.8028
2.8972,1.8909
2.9147,1.8544
2.9322,1.8982
2.9496,1.8999
2.9671,1.8424
2.9845,1.8534
3.002,1.8384
3.0194,1.8983
3.0369,1.9186
3.0543,1.8946
3.0718,1.8482
3.0892,1.9472
3.1067,1.8991
3.1241,1.8828
3.1416,1.8671
3.159,1.9124
3.1765,1.9065
3.194,1.923
3.2114,1.8609
3.2289,1.879
3.2463,1.8547
3.2638,1.9226
3.2812,1.867
3.2987,1.8563
3.3161,1.8242
3.3336,1.8991
3.351,1.8624
3.3685,1.86
3.3859,1.8867
3.4034,1.8643
3.4208,1.8508
3.4383,1.793
3.4558,1.8216
3.4732,1.8535
3.4907,1.8069
3.5081,1.8179
3.5256,1.8248
3.543,1.8035
3.5605,1.7239
3.5779,1.6935
3.5954,1.7229
3.6128,1.6655
3.6303,1.6984
3.6477,1.7325
3.6652,1.6471
3.6826,1.6461
3.7001,1.6353
3.7176,1.6598
3.735,1.643
3.7525,1.5889
3.7699,1.5647
3.7874,1.6024
3.8048,1.566
3.8223,1.5476
3.8397,1.5502
3.8572,1.4873
3.8746,1.4966
3.8921,1.4429
3.9095,1.4631
3.927,1.3967
3.9444,1.4114
3.9619,1.4147
3.9794,1.348
3.9968,1.3173
4.0143,1.2733
4.0317,1.2633
4.0492,1.2198
4.0666,1.2243
4.0841,1.1973
4.1015,1.1759
4.119,1.2011
4.1364,1.1493
4.1539,1.1252
4.1713,1.1275
4.1888,1.0382
4.2062,1.0657
4.2237,1.0141
4.2412,0.98935
4.2586,0.98999
4.2761,0.9956
4.2935,0.90485
4.311,0.92912
4.3284,0.92876
4.3459,0.83441
4.3633,0.82108
4.3808,0.81788
4.3982,0.83453
4.4157,0.77243
4.4331,0.7271
4.4506,0.73059
4.468,0.71247
4.4855,0.67427
4.5029,0.6125
4.5204,0.66069
4.5379,0.62002
4.5553,0.58687
4.5728,0.53487
4.5902,0.54489
4.6077,0.51318
4.6251,0.49141
4.6426,0.53484
4.66,0.47477
4.6775,0.42337
4.6949,0.43927
