0.017453,0.19072
0.034907,0.15001
0.05236,0.15163
0.069813,0.10866
0.087266,0.056618
0.10472,0.049309
0.12217,0.057804
0.13963,0.1938
0.15708,0.047089
0.17453,0.10887
0.19199,0.042495
0.20944,0.088771
0.22689,0.030575
0.24435,0.077781
0.2618,0.16206
0.27925,0.16637
0.29671,0.1851
0.31416,0.1127
0.33161,0.16892
0.34907,0.14754
0.36652,0.01469
0.38397,0.035952
0.40143,0.054173
0.41888,0.057579
0.43633,0.043011
0.45379,0.056811
0.47124,0.065762
0.48869,0.20231
0.50615,0.081867
0.5236,0.072942
0.54105,0.095453
0.55851,0.076022
0.57596,0.16845
0.59341,0.089853
0.61087,0.043963
0.62832,0.14401
0.64577,0.092855
0.66323,0.095745
0.68068,0.038132
0.69813,0.1999
0.71558,0.11939
0.73304,0.044758
0.75049,0.21248
0.76794,0.089266
0.7854,0.15781
0.80285,0.16943
0.8203,0.078844
0.83776,0.23349
0.85521,0.17659
0.87266,0.15412
0.89012,0.22234
0.90757,0.16235
0.92502,0.05759
0.94248,0.15297
0.95993,0.22121
0.97738,0.20987
0.99484,0.18028
1.0123,0.070671
1.0297,0.21655
1.0472,0.16635
1.0647,0.21245
1.0821,0.23534
1.0996,0.25
1.117,0.098926
1.1345,0.25429
1.1519,0.21666
1.1694,0.12335
1.1868,0.16408
1.2043,0.14617
1.2217,0.23874
1.2392,0.24043
1.2566,0.15245
1.2741,0.34402
1.2915,0.20353
1.309,0.22427
1.3265,0.22952
1.3439,0.18628
1.3614,0.29283
1.3788,0.24782
1.3963,0.28846
1.4137,0.40706
1.4312,0.41239
1.4486,0.2638
1.4661,0.3703
1.4835,0.33629
1.501,0.42161
1.5184,0.39605
1.5359,0.35763
1.5533,0.41908
1.5708,0.50728
1.5882,0.4969
1.6057,0.40806
1.6232,0.41677
1.6406,0.47718
1.6581,0.59401
1.6755,0.57707
1.693,0.58608
1.7104,0.50682
1.7279,0.51445
1.7453,0.69481
1.7628,0.62426
1.7802,0.659
1.7977,0.67511
1.8151,0.70812
1.8326,0.68142
1.85,0.69576
1.8675,0.85245
1.885,0.87717
1.9024,0.83903
1.9199,0.8144
1.9373,0.88455
1.9548,0.92201
1.9722,0.99088
1.9897,0.85248
2.0071,0.96669
2.0246,0.9681
2.042,1.0295
2.0595,1.0414
2.0769,0.99808
2.0944,0.99715
2.1118,1.0015
2.1293,1.0346
2.1468,1.1105
2.1642,1.2251
2.1817,1.1588
2.1991,1.2385
2.2166,1.3358
2.234,1.2888
2.2515,1.2891
2.2689,1.2491
2.2864,1.3725
2.3038,1.4237
2.3213,1.4388
2.3387,1.4068
2.3562,1.4388
2.3736,1.5111
2.3911,1.4343
2.4086,1.425
2.426,1.5128
2.4435,1.4641
2.4609,1.5481
2.4784,1.4509
2.4958,1.6586
2.5133,1.5179
2.5307,1.6152
2.5482,1.5797
2.5656,1.6701
2.5831,1.5475
2.6005,1.5706
2.618,1.7581
2.6354,1.6042
2.6529,1.6674
2.6704,1.7199
2.6878,1.677
2.7053,1.7491
2.7227,1.8091
2.7402,1.769
2.7576,1.8626
2.7751,1.716
2.7925,1.7805
2.81,1.763
2.8274,1.8362
2.8449,1.7324
2.8623,1.7463
2.8798,1.8063
2.8972,1.7687
2.9147,1.79
2.9322,1.8368
2.9496,1.7763
2.9671,1.916
2.9845,1.9073
3.002,1.818
3.0194,1.7994
3.0369,1.8719
3.0543,1.8861
3.0718,1.8362
3.0892,1.9718
3.1067,1.9186
3.1241,1.804
3.1416,1.9801
3.159,1.8903
3.1765,1.8103
3.194,1.8187
3.2114,1.9958
3.2289,1.967
3.2463,1.9137
3.2638,1.7923
3.2812,1.8478
3.2987,1.8717
3.3161,1.7936
3.3336,1.8829
3.351,1.8277
3.3685,1.8463
3.3859,1.8649
3.4034,1.7565
3.4208,1.7451
3.4383,1.7855
3.4558,1.8209
3.4732,1.8195
3.4907,1.7453
3.5081,1.8696
3.5256,1.8413
3.543,1.7535
3.5605,1.8495
3.5779,1.7562
3.5954,1.6745
3.6128,1.7769
3.6303,1.6912
3.6477,1.6368
3.6652,1.7638
3.6826,1.5858
3.7001,1.6447
3.7176,1.7211
3.735,1.64
3.7525,1.6167
3.7699,1.5706
3.7874,1.575
3.8048,1.6242
3.8223,1.4987
3.8397,1.4507
3.8572,1.471
3.8746,1.4217
3.8921,1.4366
3.9095,1.4535
3.927,1.4147
3.9444,1.3644
3.9619,1.4416
3.9794,1.3056
3.9968,1.3043
4.0143,1.3064
4.0317,1.1932
4.0492,1.2052
4.0666,1.1603
4.0841,1.134
4.1015,1.2702
4.119,1.0755
4.1364,1.2141
4.1539,1.1245
4.1713,1.0223
4.1888,1.0746
4.2062,1.073
4.2237,0.94737
4.2412,1.102
4.2586,1.0132
4.2761,0.95107
4.2935,1.0083
4.311,0.86413
4.3284,0.9532
4.3459,0.83046
4.3633,0.92998
4.3808,0.76689
4.3982,0.88688
4.4157,0.77446
4.4331,0.76257
4.4506,0.82622
4.468,0.75934
4.4855,0.64571
4.5029,0.57277
4.5204,0.54875
4.5379,0.68213
4.5553,0.58121
4.5728,0.55554
4.5902,0.5638
4.6077,0.61868
4.6251,0.50246
4.6426,0.52411
4.66,0.40423
4.6775,0.43552
4.6949,0.38062
4.7124,0.3847
4.7298,0.39618
4.7473,0.35953
4.7647,0.33427
4.7822,0.40444
4.7997,0.42458
4.8171,0.29337
4.8346,0.4193
4.852,0.37757
4.8695,0.32457
4.8869,0.40107
4.9044,0.30979
4.9218,0.2306
4.9393,0.34994
4.9567,0.34214
4.9742,0.22383
4.9916,0.21875
5.0091,0.31424
5.0265,0.23744
5.044,0.14231
5.0615,0.28158
5.0789,0.205
5.0964,0.16977
5.1138,0.17499
5.1313,0.17645
5.1487,0.2573
5.1662,0.10084
5.1836,0.23434
5.2011,0.25931
5.2185,0.13745
5.236,0.20797
5.2534,0.11896
5.2709,0.19365
5.2883,0.080532
5.3058,0.25617
5.3233,0.18148
5.3407,0.13312
5.3582,0.05943
5.3756,0.22264
5.3931,0.16909
5.4105,0.21562
5.428,0.14439
5.4454,0.042469
5.4629,0.22311
5.4803,0.11904
5.4978,0.18159
5.5152,0.063065
5.5327,0.19449
5.5501,0.21168
5.5676,0.1836
5.5851,0.17782
5.6025,0.10569
5.62,0.16375
5.6374,0.13498
5.6549,0.1375
5.6723,0.088105
5.6898,0.15897
5.7072,0.048779
5.7247,0.015687
5.7421,0.12707
5.7596,0.12293
5.777,0.12283
5.7945,0.15073
5.8119,0.19658
5.8294,0.19909
5.8469,0.19007
5.8643,0.12929
5.8818,0.19319
5.8992,0.030134
5.9167,0.074396
5.9341,0.012775
5.9516,0.11284
5.969,0.15219
5.9865,0.040128
6.0039,0.088808
6.0214,0.022538
6.0388,0.063263
6.0563,0.15856
6.0737,0.10942
6.0912,0.15566
6.1087,0.12926
6.1261,0.18
6.1436,0.012744
6.161,0.035625
6.1785,0.083709
6.1959,0.14845
6.2134,0.17906
6.2308,0.0049945
6.2483,0.027338
6.2657,0.084783
6.2832,0.15308
